category;type;naam_afgeleid;url;phone;email;opening_hours;cuisine;addr_street;addr_housenumber;addr_postcode;city;lat;lon;osm_layer;osm_id;osm_type_guess;osm_url;pakket;soort;tekst;categorie
horeca;Cafe;Achterum;http://www.achterum.com/;;;;;Dolberg;18;6343AK;Klimmen;508728738;58775557;points;2814034527;node;https://www.openstreetmap.org/node/2814034527;;;;Drinken
horeca;Restaurant;De Aw Geul;https://deawgeul.nl/;;;;regional;Engwegen;2;6305PM;Schin op Geul;508500073;58730231;points;2814034942;node;https://www.openstreetmap.org/node/2814034942;;;;Eten
horeca;Restaurant;Eetcafe A ge Pannes;https://agepannes.nl/;+31 43 459 1439;;"Mo-Tu,Fr-Sa 12:00-20:00; Su 11:00-20:00";;Panhuis;20;6305AR;Schin op Geul;508513773;5,87064E+16;points;2814035536;node;https://www.openstreetmap.org/node/2814035536;;;;Eten
logies;Hotel;Landhotel Heuvelzicht;https://heuvelzicht.nl/;+31 43 459 8181;;;;Vinkenbergstraat;22;6305PJ;Schin op Geul;5,08562E+16;58748068;points;2814035840;node;https://www.openstreetmap.org/node/2814035840;;;;Slapen
horeca;Restaurant;Hotel de Post;;;;;;Klimmenderstraat;24;6343AC;Klimmen;50877679;58841982;points;2814036450;node;https://www.openstreetmap.org/node/2814036450;;;;
horeca;Restaurant;I Colori della Pasta e Pizza;https://i-colori-della-pasta-e-pizza.business.site/;;;Tu-Su 16:00-22:00;italian;Klimmenderstraat;31;6343AA;Klimmen;508774365;5,88466E+15;points;2814038473;node;https://www.openstreetmap.org/node/2814038473;;;;Eten
logies;Hotel;Geulzicht Hotel;https://geulzicht.com;+31 6 81377830;info@geulzicht.com;;;Graafstraat;39;6305BD;Schin op Geul;5,08559E+16;5,86628E+15;points;2814039243;node;https://www.openstreetmap.org/node/2814039243;;;;Slapen
logies;guest_house;La Vita Felice;https://lavitafelice.nl/;+31 45 405 13 13;info@lavitafelice.nl;;;Klimmenderstraat;39;6343AA;Klimmen;508776379;5,88335E+15;points;2814039249;node;https://www.openstreetmap.org/node/2814039249;;;;Slapen
logies;guest_house;'t Auwershoes;https://www.groepsverblijf.nl/Auwershoes.html;+31 6 22514083;;;;Ransdalerstraat;41;6311AW;Ransdaal;508634762;5,89156E+16;points;2814039997;node;https://www.openstreetmap.org/node/2814039997;;;;Slapen
vrije_tijd;Sportcentrum;VV Hellas;https://vv-hellas.nl/;+31 45 405 2058;;;;Schoolstraat;45;6343CD;Klimmen;5,08735E+16;5,88684E+15;points;2814040363;node;https://www.openstreetmap.org/node/2814040363;;;;Sporten
horeca;Cafe;Gasterie Ransdalerhöfke;;+31 6 23010341;;Th-Su 12:00-18:00;;Ransdalerstraat;54;6312AH;Ransdaal;508633159;5,89132E+15;points;2814040791;node;https://www.openstreetmap.org/node/2814040791;;;;
horeca;fast_food;AnyTyme 't Haantje;https://www.anytyme.nl/Cafetarias/AnyTyme-t-Haantje-anytime-is-snacktime.htm;+31 45 405 1219;;Th-Tu 16:00-20:00;friture;Klimmenderstraat;6;6343AC;Klimmen;5,08778E+16;58856639;points;2814041261;node;https://www.openstreetmap.org/node/2814041261;;;;Eten
horeca;Cafe;Grandcafé Klumme;;;;;;Klimmenderstraat;8;6343AC;Klimmen;508777758;5,8855E+15;points;2814042532;node;https://www.openstreetmap.org/node/2814042532;;;;
horeca;Pub;Café Spierings;;;;;;Ransdalerstraat;89;6311AX;Ransdaal;508650431;5,89603E+15;points;2814043021;node;https://www.openstreetmap.org/node/2814043021;;;;
horeca;Cafe;Cafe Dancing Waldeslust;https://waldeslust.nl/;+31 475 401 307;;;;Akerstraat;26;6105AV;Maria Hoop;5,10963E+16;60358564;points;2814228540;node;https://www.openstreetmap.org/node/2814228540;;;;Drinken
horeca;Restaurant;Kasteel Eyckholt;https://kasteeleyckholt.nl/;;;;;Eyckholtstraat;13;6116BR;Roosteren;5108296;5,81239E+15;points;2814327712;node;https://www.openstreetmap.org/node/2814327712;;;;Eten
horeca;Cafe;De Maaspoort;https://demaaspoortstevensweert.nl;+31 6 19263062;;;regional;Maaspoort;8;6107BT;Stevensweert;511317559;5,84352E+15;points;2814497504;node;https://www.openstreetmap.org/node/2814497504;;;;Drinken
horeca;Restaurant;Brasserie Knaag & Co;https://www.brasserieknaagenco.nl;+31 475 635 060;;"Mo-Su,PH 11:00-23:00; Mo-Su,PH 12:00-20:00 \";;Dijk;3b;6109RB;Ohé en Laak;511105736;58189358;points;2814528311;node;https://www.openstreetmap.org/node/2814528311;;;;Eten
horeca;Restaurant;Lus;https://brasserielus.nl;;;;;Schoorweg;1;6067BE;Linne;511602473;59405899;points;2814568440;node;https://www.openstreetmap.org/node/2814568440;;;;Eten
horeca;Pub;Café de Tramhalte;;;;;;Nieuwe Markt;10;6067CG;Linne;5,11562E+15;5,94261E+15;points;2814568498;node;https://www.openstreetmap.org/node/2814568498;;;;
horeca;fast_food;Janny's Cafetaria;;;;;friture;Grotestraat;17;6067BP;Linne;5,11582E+16;5,93969E+16;points;2814569648;node;https://www.openstreetmap.org/node/2814569648;;;;
horeca;Restaurant;Golden City;https://www.goldencitylinne.nl/;+31 475 466 782;;;chinese;Marktstraat;23;6067BT;Linne;5,11564E+15;59416731;points;2814570240;node;https://www.openstreetmap.org/node/2814570240;;;;Eten
horeca;Restaurant;TOP eethuis;https://topeethuis.nl;+31 475 466 472;;;italian;Groenstraat;3;6067AX;Linne;5,11588E+16;59413634;points;2814570385;node;https://www.openstreetmap.org/node/2814570385;;;;Eten
horeca;Cafe;Cafe Den Tegel;https://www.cafedentegel.nl/;+31 6 512 92 884;;;;Grotestraat;36;6067BR;Linne;5,11569E+16;5,93847E+15;points;2814570887;node;https://www.openstreetmap.org/node/2814570887;;;;Drinken
horeca;Cafe;Het Gerendal;https://hetgerendal.nl/;+31 43 303 0058;;;"koffie;vlaai;kleine_kaart;tapbieren;b&b";Oud Valkenburg;18;6305AB;Schin op Geul;508546399;5,85415E+16;points;2815492933;node;https://www.openstreetmap.org/node/2815492933;;;;Drinken
vrije_tijd;Attractie;Kasteel Oost;;;;;;Oosterweg;36;6301PX;Valkenburg;508618783;58417518;points;2815493163;node;https://www.openstreetmap.org/node/2815493163;;;;
horeca;Restaurant;Taverne 't Koetshoes;https://www.koetshoes.nl/;+31 43 601 3845;;Mo-Th 10:00-18:00 Fr-Su 10:00-20:00;;Oosterweg;42;6301PX;Valkenburg;5,08619E+16;58429693;points;2815493185;node;https://www.openstreetmap.org/node/2815493185;;;;Eten
logies;Hotel;Kasteel Schaloen;https://www.schaloen.nl/;+31 43 711 5097;info@schaloen.nl;;;Oud Valkenburg;9;6305AA;Schin op Geul;508571383;58501485;points;2815493764;node;https://www.openstreetmap.org/node/2815493764;;;;Slapen
vrije_tijd;Attractie;Kluis op de Schaelsberg;https://www.dekluisvalkenburg.nl;;;;;;;;;508605834;58555517;points;2815494891;node;https://www.openstreetmap.org/node/2815494891;;;;Vertier
logies;Hotel;Heere van Heel;;;;;;Heerbaan;90;6097AZ;Heel;511799174;5,8951E+16;points;2815561976;node;https://www.openstreetmap.org/node/2815561976;;;;
horeca;Restaurant;Restaurant Boschmolenplas;https://www.restaurantboschmolenplas.nl/;;;;;Bosmolenweg;16;6097NG;Heel;511788407;58774756;points;2815562939;node;https://www.openstreetmap.org/node/2815562939;;;;Eten
horeca;fast_food;Cafetaria Lily;;;;;friture;Dorpsstraat;70;6097AP;Heel;511787557;5,89777E+16;points;2815563179;node;https://www.openstreetmap.org/node/2815563179;;;;
horeca;Restaurant;Eethuis Heel;;+31 475 570 999;;"Mo-Th,Su 15:00-22:00; Fr-Sa 15:00-23:00";"pizza;doner;kapsalon;friture";Heerbaan;41;6097AW;Heel;51179999;58964799;points;2815564891;node;https://www.openstreetmap.org/node/2815564891;;;;
horeca;Restaurant;Kam Hoo;;;;;"chinese;indian";Heerbaan;34;6097AX;Heel;511816443;59007749;points;2815565109;node;https://www.openstreetmap.org/node/2815565109;;;;
horeca;Pub;Café de Tram;;;;;;Heerbaan;55;6097AW;Heel;5,11797E+16;58950741;points;2815565881;node;https://www.openstreetmap.org/node/2815565881;;;;
horeca;Pub;Oppe Linj;;;;;;Dorpsstraat;61;6097AM;Heel;511779123;58961129;points;2815565981;node;https://www.openstreetmap.org/node/2815565981;;;;
logies;guest_house;Landgoed Nederhoven;;;;;;Nieuwstraat;65;6099AA;Beegden;51181102;5,9059E+15;points;2815565998;node;https://www.openstreetmap.org/node/2815565998;;;;
horeca;Restaurant;La Casa;https://www.la-casa.nl/restaurant/;+31 43 601 2180;info@la-casa.nl;"Mo-Su 12:00-22:00; Sa 12:00-24:00";mediterranean;Grotestraat Centrum;25;6301CV;Valkenburg;50863517;5,83203E+15;points;2815584260;node;https://www.openstreetmap.org/node/2815584260;;;;Eten
logies;Hotel;Hotel Leto;;;;;;;;;;5,08616E+16;5,82971E+15;points;2815617425;node;https://www.openstreetmap.org/node/2815617425;;;;
horeca;Restaurant;Hotel Ristorante La Piazza;https://www.restaurantlapiazza.nl;+31 43 601 0815;;Mo-Su 10:00-22:00;;Grendelplein;17;6301BS;Valkenburg;508624031;58298965;points;2815617426;node;https://www.openstreetmap.org/node/2815617426;;;;Eten
horeca;Restaurant;Chalaza;https://chalaza.nl/;;;"We, Th, Su 11:00-22:00; Fr, Sa 11:00-01:00";;Cauberg;1;6301BT;Valkenburg;508623607;5,8294E+16;points;2815617439;node;https://www.openstreetmap.org/node/2815617439;;;;Eten
horeca;Ijsje;Bliss;;;;;;Grendelplein;1;6301BS;Valkenburg;50862971;58302151;points;2815617453;node;https://www.openstreetmap.org/node/2815617453;;;;
horeca;Restaurant;Zin;http://zinvalkenburg.nl/;;;;;Grotestraat Centrum;1;6301CV;Valkenburg;5,08628E+16;58314589;points;2815617455;node;https://www.openstreetmap.org/node/2815617455;;;;Eten
horeca;Pub;'t Trefpunt;;;;;;Kerkstraat;1;6301BX;Valkenburg;5,08631E+16;58302949;points;2815617465;node;https://www.openstreetmap.org/node/2815617465;;;;
horeca;Restaurant;Delphi;http://www.delphi-valkenburg.nl/;;;;greek;Grendelplein;10;6301BS;Valkenburg;508629399;58297599;points;2815620646;node;https://www.openstreetmap.org/node/2815620646;;;;Eten
horeca;Restaurant;Local 1478;https://www.local1478.nl;;;;;Grotestraat Centrum;10;6301CX;Valkenburg;508630652;58315538;points;2815620648;node;https://www.openstreetmap.org/node/2815620648;;;;Eten
horeca;Restaurant;bij Roos;https://www.restaurantbijroos.nl/;;;;;Plenkertstraat;11;6301GK;Valkenburg;5,08633E+15;58296295;points;2815621172;node;https://www.openstreetmap.org/node/2815621172;;;;Eten
horeca;Restaurant;Pannenkoekenparadijs;;;;;pancake;Grendelplein;12;6301BS;Valkenburg;50862791;58296618;points;2815621291;node;https://www.openstreetmap.org/node/2815621291;;;;
horeca;Cafe;Cup&Vino;https://cupandvino.nl/;;;;;Theodoor Dorrenplein;12;6301DV;Valkenburg;508647865;5832249;points;2815621306;node;https://www.openstreetmap.org/node/2815621306;;;;Drinken
horeca;Restaurant;Bueno;https://www.bueno.nl;+31 43 850 5851;;Mo-Su 11:00-23:00;tapas;Berkelstraat;13;6301CB;Valkenburg;508623149;58318554;points;2815621361;node;https://www.openstreetmap.org/node/2815621361;;;;Eten
horeca;Pub;Pub 13-i;;;;;;Muntstraat;13;6301BW;Valkenburg;5,0863E+16;5,83059E+15;points;2815621398;node;https://www.openstreetmap.org/node/2815621398;;;;
logies;Hotel;Le Baroudeur;https://www.lebaroudeur.nl/;;;;;Daalhemerweg;140;6301BM;Valkenburg;508568268;5,82564E+16;points;2815621792;node;https://www.openstreetmap.org/node/2815621792;;;;Slapen
horeca;Pub;'t Pleintje;;;;;;Grendelplein;16;6301BS;Valkenburg;508627046;5,82956E+16;points;2815622070;node;https://www.openstreetmap.org/node/2815622070;;;;
horeca;Restaurant;Ritchi's;https://www.restaurantritchis.nl;;;Mo-Su 16:00+;;Grotestraat Centrum;16;6301CX;Valkenburg;5,08633E+16;5,83172E+15;points;2815622072;node;https://www.openstreetmap.org/node/2815622072;;;;Eten
Verhuur;Fietsverhuur;Valkbike;https://www.valkbike.nl/;;;;;Plenkertstraat;14B;6301GM;Valkenburg;508638726;58291608;points;2815622217;node;https://www.openstreetmap.org/node/2815622217;;;;Huren
horeca;Restaurant;Montagna del Mondo;https://www.hotelmontagna.nl;;;;;Grendelplein;15;6301BS;Valkenburg;508625351;58299281;points;2815622241;node;https://www.openstreetmap.org/node/2815622241;;;;Eten
horeca;Restaurant;Pistache;https://pistachevalkenburg.nl/;;;;;Grotestraat Centrum;15;6301CV;Valkenburg;508631566;58318671;points;2815622243;node;https://www.openstreetmap.org/node/2815622243;;;;Eten
horeca;Restaurant;Brand Eethoes;http://www.brandeethoes.nl/;;;;;;;;;508685473;58329493;points;2815622288;node;https://www.openstreetmap.org/node/2815622288;;;;Eten
horeca;Restaurant;Babylon;https://www.babylon-valkenburg.nl;;;"Mo-Su 16:00-23:30; Tu off";turkish;Wilhelminalaan;15;6301GG;Valkenburg;5,08664E+16;58316238;points;2815622296;node;https://www.openstreetmap.org/node/2815622296;;;;Eten
logies;Hotel;Scheepers;https://www.hotelscheepers.nl;;;;;Sint Pieterstraat;18;6301DR;Valkenburg;50865233;58346077;points;2815622428;node;https://www.openstreetmap.org/node/2815622428;;;;Slapen
horeca;Restaurant;Bistro Beleef;https://bistrobeleef.nl/;;;;;Theodoor Dorrenplein;18A;6301DV;Valkenburg;508646253;5,83214E+15;points;2815622460;node;https://www.openstreetmap.org/node/2815622460;;;;Eten
horeca;fast_food;Friture de Burcht;;;;;;Berkelstraat;19;6301CB;Valkenburg;5,08626E+16;5,83165E+15;points;2815622483;node;https://www.openstreetmap.org/node/2815622483;;;;
horeca;Restaurant;Divine;;;;;;Grotestraat Centrum;19;6301CV;Valkenburg;508632378;5,83191E+16;points;2815622498;node;https://www.openstreetmap.org/node/2815622498;;;;
horeca;Restaurant;Brasserie America;https://brasserieamerica.nl;;;;;Theodoor Dorrenplein;16;6301DV;Valkenburg;508646814;5,83217E+15;points;2815622618;node;https://www.openstreetmap.org/node/2815622618;;;;Eten
horeca;fast_food;Dimitri Snacks;;;;;;Wilhelminalaan;16;6301GJ;Valkenburg;5,08662E+15;5,83169E+16;points;2815622623;node;https://www.openstreetmap.org/node/2815622623;;;;
logies;Hotel;Hulsman;https://www.hotelhulsman.nl/nl/;;;;;de Guascostraat;16;6301CT;Valkenburg;5,08627E+16;5832625;points;2815622625;node;https://www.openstreetmap.org/node/2815622625;;;;Slapen
horeca;Pub;Bierspecialiteitencafé De Grendelpoort;;;;;beer;Muntstraat;17;6301BW;Valkenburg;50863025;5,83036E+16;points;2815622700;node;https://www.openstreetmap.org/node/2815622700;;;;
horeca;Restaurant;Brazza;https://brazzavalkenburg.nl/;;;"We-Fr 16:00-22:00; Sa,Su 12:00-24:00";steak_house;Grotestraat Centrum;18;6301CX;Valkenburg;508634245;58317512;points;2815622886;node;https://www.openstreetmap.org/node/2815622886;;;;Eten
logies;Hotel;Hotel Geste;http://www.geste-valkenburg.nl;;;;;Neerhem;19;6301CD;Valkenburg;5,08615E+16;5,83278E+16;points;2815623412;node;https://www.openstreetmap.org/node/2815623412;;;;Slapen
horeca;Cafe;Coffeecorner 1711;https://www.hotel1711.nl/;+31 43 303 0650;;Mo-Tu CLOSED We-Su 10:00-18:00;"coffee_shop;regional";Grendelplein;19A;6301BS;Valkenburg;5,08624E+16;5,82953E+16;points;2815623498;node;https://www.openstreetmap.org/node/2815623498;;;;Drinken
horeca;Pub;'t Pumpke;https://www.pumpkevalkenburg.nl/;;;;;Daalhemerweg;2;6301BK;Valkenburg;508622251;58296374;points;2815623590;node;https://www.openstreetmap.org/node/2815623590;;;;Drinken
horeca;Restaurant;Bombarino;https://bombarino.nl/;;;;;Muntstraat;2;6301BW;Valkenburg;5,0863E+16;58311998;points;2815623720;node;https://www.openstreetmap.org/node/2815623720;;;;Eten
horeca;Restaurant;B&B Restaurant De La Ruïne;https://www.de-la-ruine.nl/;;;;;Neerhem;2;6301CH;Valkenburg;5,08618E+16;58319527;points;2815623722;node;https://www.openstreetmap.org/node/2815623722;;;;Eten
horeca;Restaurant;Brownies&downieS;https://www.browniesanddownies.nl/valkenburg;+31 43 311 17 73;valkenburg@browniesanddownies.nl;;;Theodoor Dorrenplein;2;6301DV;Valkenburg;508652402;5,83273E+15;points;2815623752;node;https://www.openstreetmap.org/node/2815623752;;;;Eten
horeca;Restaurant;Il Forno;https://www.ilfornovalkenburg.nl;;;;italian;Berkelstraat;20;6301CC;Valkenburg;508623838;5,83153E+15;points;2815623771;node;https://www.openstreetmap.org/node/2815623771;;;;Eten
logies;Hotel;Hotel Atlanta;https://www.hotelatlanta.nl;+31 43 60 12 193;info@hotelatlanta.nl;;;Neerhem;20;6301CH;Valkenburg;5,0861E+16;58329955;points;2815623800;node;https://www.openstreetmap.org/node/2815623800;;;;Slapen
horeca;Restaurant;El Fuego;;;;;;Grotestraat Centrum;23;6301CV;Valkenburg;508633913;58319907;points;2815624153;node;https://www.openstreetmap.org/node/2815624153;;;;
horeca;Restaurant;Sunndays;https://www.sunndays.nl/;;;;;Berkelstraat;21;6301CB;Valkenburg;508626525;58316181;points;2815624330;node;https://www.openstreetmap.org/node/2815624330;;;;Eten
horeca;Restaurant;Pizzaria La Rossa;;;;;;Grotestraat Centrum;21;6301CV;Valkenburg;50863289;5,83194E+15;points;2815624340;node;https://www.openstreetmap.org/node/2815624340;;;;
horeca;Pub;Classic;https://www.cafeclassic.nl/;+31 43 609 0381;cafeclassic@ziggo.nl;;;Cauberg;22;6301BT;Valkenburg;508619363;58269915;points;2815624414;node;https://www.openstreetmap.org/node/2815624414;;;;Drinken
horeca;Restaurant;Bonne Aparte;;;;;;Grotestraat Centrum;22;6301CX;Valkenburg;508635637;5,83181E+15;points;2815624424;node;https://www.openstreetmap.org/node/2815624424;;;;
horeca;Restaurant;Monopole;https://www.grandhotelmonopole.nl/;+31 43 601 3545;info@grandhotelmonopole.nl;;;Nieuweweg;22;6301ET;Valkenburg;508675342;5,83354E+15;points;2815624437;node;https://www.openstreetmap.org/node/2815624437;;;;Eten
horeca;Cafe;Proeflokaal Leeuw aan de Brug;https://www.leeuwaandebrug.nl;;;;;Theodoor Dorrenplein;22;6301DV;Valkenburg;5,08646E+16;58320872;points;2815624458;node;https://www.openstreetmap.org/node/2815624458;;;;Drinken
horeca;Pub;Pub Henry VIII;https://www.pubhenry.nl;;;;;Grotestraat Centrum;24;6301CX;Valkenburg;5,08636E+16;5,83181E+15;points;2815624620;node;https://www.openstreetmap.org/node/2815624620;;;;Drinken
horeca;Cafe;Gusto;http://www.caffegusto.nl/;;;;;Theodoor Dorrenplein;6;6301DV;Valkenburg;508650406;5,83251E+15;points;2815626300;node;https://www.openstreetmap.org/node/2815626300;;;;Drinken
horeca;Cafe;Lunchroom - IJssalon de Munt;https://www.ijssalondemunt.nl;;;Mo, Tu, Fr-Su 10:00-17:00;ice_cream;Muntstraat;3;6301BW;Valkenburg;5,08628E+16;58310325;points;2815626744;node;https://www.openstreetmap.org/node/2815626744;;;;Drinken
horeca;Restaurant;Sushi Kodoo;https://sushi-kodoo.nl;;;;sushi;Plenkertstraat;3;6301GK;Valkenburg;5086309;5,82972E+15;points;2815626753;node;https://www.openstreetmap.org/node/2815626753;;;;Eten
horeca;Restaurant;Brasserie Royal;https://www.brasserie-royal.nl/;;;"Mo-Su 11:00-22:00; We off";;Grotestraat Centrum;37;6301CW;Valkenburg;5,08639E+15;5832085;points;2815626979;node;https://www.openstreetmap.org/node/2815626979;;;;Eten
horeca;Restaurant;Ambrozijn;https://www.restaurantambrozijn.nl/;;;;french;Plenkertstraat;45;6301GL;Valkenburg;508640966;5,82801E+15;points;2815627667;node;https://www.openstreetmap.org/node/2815627667;;;;Eten
horeca;Restaurant;Christos;;+31 43 601 5871;;"Mo-Th 17:00-24:00; Fr 17:00-22:00; Sa 16:00-02:00; Su 16:00-24:00";greek;Grotestraat Centrum;39;6301CW;Valkenburg;5,08639E+16;5,8321E+15;points;2815627788;node;https://www.openstreetmap.org/node/2815627788;;;;
horeca;Restaurant;Grillhouse Pizzeria Joseph;https://grillhouse-pizzeria-joseph.eatbu.com;;;"Mo-Su 16:00-24:00; We off";"pizza;barbecue";Wilhelminalaan;33;6301GG;Valkenburg;5,08659E+16;58310062;points;2815627914;node;https://www.openstreetmap.org/node/2815627914;;;;Eten
horeca;Restaurant;Meat@Valkenhof;http://www.valkenhof.nu/nl/;;;;;Berkelstraat;34;6301CC;Valkenburg;508627454;5,83119E+16;points;2815627919;node;https://www.openstreetmap.org/node/2815627919;;;;Eten
horeca;Cafe;Fixed Gear Coffee;https://fixedgearcoffee.com/;;;;coffee_shop;Daalhemerweg;4;6301BK;Valkenburg;508621114;5,8297E+15;points;2815628401;node;https://www.openstreetmap.org/node/2815628401;;;;Drinken
horeca;Restaurant;Thessaloniki;https://www.thessaloniki-valkenburg.nl/;;;;greek;Grendelplein;4;6301BS;Valkenburg;5,0863E+16;58300311;points;2815628410;node;https://www.openstreetmap.org/node/2815628410;;;;Eten
horeca;Restaurant;De Kei;;;;;;Theodoor Dorrenplein;4;6301DV;Valkenburg;508651775;58326754;points;2815628458;node;https://www.openstreetmap.org/node/2815628458;;;;
logies;Hotel;Hotel de Uitkijk;https://hoteldeuitkijk.nl/;;;;;Broekhem;68;6301HK;Valkenburg;508710998;5,82361E+15;points;2815628755;node;https://www.openstreetmap.org/node/2815628755;;;;Slapen
horeca;Restaurant;Da Pio;https://www.dapio.nl/;;;"We,Th 16:00-22:00; Fr-Su 17:00-22:00";italian;Grotestraat Centrum;41;6301CW;Valkenburg;508640054;58321009;points;2815628812;node;https://www.openstreetmap.org/node/2815628812;;;;Eten
logies;Hotel;Hotel Schaepkens van St Fijt;https://www.hotelschaepkens.nl;+31 43 601 2000;info@hotelschaepkens.nl;;;Nieuweweg;42;6301EV;Valkenburg;50868816;5,83492E+15;points;2815628843;node;https://www.openstreetmap.org/node/2815628843;;;;Slapen
vrije_tijd;sauna;Physiotherm;https://physiotherm-valkenburg.nl/;+31 43 609 0301;;\;;Wilhelminalaan;43;6301GG;Valkenburg;508655294;58306062;points;2815628880;node;https://www.openstreetmap.org/node/2815628880;;;;Bezoeken
horeca;Cafe;Lunchroom Fer Botterweck;https://www.botterweck.nl;+31 43 601 4300;;;ice_cream;Grotestraat Centrum;51;6301CW;Valkenburg;508642654;58321892;points;2815629267;node;https://www.openstreetmap.org/node/2815629267;;;;Drinken
horeca;Restaurant;Boktails;;;;;;Grotestraat Centrum;49;6301CW;Valkenburg;5,08642E+16;5832153;points;2815629430;node;https://www.openstreetmap.org/node/2815629430;;;;
